year,month,day,length,title,file,Topic,Count,topic_1,topic_2,topic_3,topic_4,Topic_Name
2023,10,28,112,"Communication blackout, fuel shortages worsen the situation in Gaza",2023-10-28_2770.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,18,113,No end to Palestinian suffering with no end to Israel’s war on Gaza,2023-11-18_2238.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,18,113,Israeli air strikes kill 28 Palestinians in southern Gaza,2023-11-18_2248.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2024,3,31,113,At least four killed in Israeli attack on Al-Aqsa Hospital in Gaza,2024-03-31_199.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2024,3,31,113,Aftermath of an Israeli air strike on Gaza’s Al-Aqsa hospital courtyard,2024-03-31_201.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2024,2,12,114,EU’s Borrell suggests US stop arming Israel amid fears over Rafah assault,2024-02-12_1113.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,5,114,"Israel bombs al-Maghazi refugee camp, killing dozens, Gaza officials say",2023-11-05_2570.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,13,114,Palestinians flee their homes towards southern Gaza after Israeli order,2023-10-13_3152.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,13,114,What Gaza infrastructure has been damaged since Israel declared war?,2023-10-13_3161.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,13,114,Israel attacks on Gaza refugee camp kills dozens of Palestinians,2023-10-13_3167.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,11,115,Israeli attacks target Rafah as tens of thousands flee to south Gaza,2023-11-11_2397.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2024,4,11,115,Does Israel twist humanitarian law to justify Gaza carnage?,2024-04-11_67.txt,77,11,rights,human,un,albanese,"rights, human, un"
2023,11,21,116,Intense Israeli air strikes hit Gaza amid growing signs of truce,2023-11-21_2183.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,21,116,Hospitals in northern Gaza completely out of service: Health official,2023-11-21_2189.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,25,116,Gaza’s Maghazi refugee camp in ruins after deadly Israeli attack,2023-12-25_1604.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,25,116,Photos: The staggering human toll of Israel’s war on Gaza,2023-12-25_1614.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2024,3,15,116,"‘Massacre’: Israel forces attack crowds waiting for aid in Gaza, killing 21",2024-03-15_352.txt,35,23,aid,food,famine,gaza,"aid, food, famine"
2023,12,1,116,"Palestinians flee homes, dig in rubble as Israel resumes strikes on Gaza",2023-12-01_1990.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,1,116,Israeli air strikes pound Gaza as truce with Hamas ends,2023-12-01_1995.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,1,116,Mediators push to renew truce as Israel-Hamas war resumes in Gaza,2023-12-01_1986.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,10,31,117,"Shopping, queuing for bread, looking for water: Life in Gaza City continues",2023-10-31_2685.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,31,117,Photos: Dozens killed in Israeli air attack on Jabalia refugee camp in Gaza,2023-10-31_2689.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,31,117,Dozens killed in Israeli air attack on Jabalia refugee camp: Gaza official,2023-10-31_2693.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,31,117,"In Rafah, Israeli bombing shatters buildings, shatters lives",2023-10-31_2697.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,6,117,"Israel army in most intense combat in Gaza war, no safe place to evacuate",2023-12-06_1901.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,26,117,Israel’s war in Gaza could spread beyond Middle East: Russia’s Putin,2023-10-26_2838.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,10,26,117,How the US has used its veto power at the UN in support of Israel,2023-10-26_2840.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,10,26,117,Two more resolutions to halt Israel-Gaza war fail at UN Security Council,2023-10-26_2843.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2024,4,9,117,"As Palestine applies for full UN membership, what’s in the way?",2024-04-09_89.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,11,5,117,"Israel bombs al-Maghazi refugee camp, killing dozens, Gaza officials say",2023-11-05_2570.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2024,4,7,118,Six months of devastation in Israel’s war on Gaza with no sign of an end,2024-04-07_110.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2024,4,7,118,Israel’s war on Gaza – six relentless months of death and destruction,2024-04-07_118.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,9,118,"As Israel bombs and food runs out, thousands flee to southern Gaza",2023-11-09_2466.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,9,118,News outlets reject allegations of complicity in Hamas attack inside Israel,2023-11-09_2449.txt,76,11,journalists,abc,media,coverage,"journalists, abc, media"
2024,4,11,118,Does Israel twist humanitarian law to justify Gaza carnage?,2024-04-11_67.txt,77,11,rights,human,un,albanese,"rights, human, un"
2023,11,10,119,Tens of thousands flee on foot as UN says north of Gaza is ‘hell on earth’,2023-11-10_2418.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,10,119,At least 25 people killed in Israeli attacks on Gaza City school,2023-11-10_2419.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,10,119,Israeli bombardments damage more than half of Gaza’s housing units,2023-11-10_2433.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2024,2,19,119,Palestine demands end to Israeli occupation at ICJ hearing,2024-02-19_1022.txt,77,11,rights,human,un,albanese,"rights, human, un"
2024,2,9,119,Watching the Watchdogs: Israel’s legacy of media deception stumbles,2024-02-09_1146.txt,76,11,journalists,abc,media,coverage,"journalists, abc, media"
2023,12,12,119,What is the situation in Gaza’s Khan Younis as Israel intensifies attacks?,2023-12-12_1793.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,12,119,Biden warns Israel risks losing support over ‘indiscriminate’ Gaza bombing,2023-12-12_1791.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,12,15,120,Israeli air attack on residential home in Rafah kills four Palestinians,2023-12-15_1731.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,15,120,Israel-Gaza war: Is the US administration divorced from reality?,2023-12-15_1746.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,12,15,121,Israeli air attack on residential home in Rafah kills four Palestinians,2023-12-15_1731.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,15,121,Israel-Gaza war: Is the US administration divorced from reality?,2023-12-15_1746.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2024,1,22,121,‘Let’s talk about it’: EU’s Borrell presses Israel on two-state solution,2024-01-22_1315.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,11,18,121,No end to Palestinian suffering with no end to Israel’s war on Gaza,2023-11-18_2238.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,18,121,Israeli air strikes kill 28 Palestinians in southern Gaza,2023-11-18_2248.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,13,121,UNGA demands ceasefire in Israel’s war on Gaza: How your country voted,2023-12-13_1787.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,10,26,122,Israel’s war in Gaza could spread beyond Middle East: Russia’s Putin,2023-10-26_2838.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,10,26,122,How the US has used its veto power at the UN in support of Israel,2023-10-26_2840.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,10,26,122,Two more resolutions to halt Israel-Gaza war fail at UN Security Council,2023-10-26_2843.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,11,28,123,"Watching the watchdogs: American TV, Gaza and two sides of a ceasefire",2023-11-28_2043.txt,76,11,journalists,abc,media,coverage,"journalists, abc, media"
2023,10,25,123,"Israeli air raids flatten homes, kill dozens at a time in southern Gaza",2023-10-25_2864.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,25,123,What has the UN done and said on the Israel-Palestine conflict?,2023-10-25_2853.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,10,25,123,What we know about UN draft resolutions on the Israel-Hamas war so far,2023-10-25_2855.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,10,25,123,Israel to refuse visas to UN officials after Guterres speech on Gaza war,2023-10-25_2865.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,10,25,123,Starvation used as a ‘weapon of war’ in Gaza amid Israeli siege: Oxfam,2023-10-25_2849.txt,35,23,aid,food,famine,gaza,"aid, food, famine"
2023,12,23,123,More than 200 dead in 24 hours in Gaza as Israeli raids turn ‘more intense’,2023-12-23_1632.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,23,123,"UN resolution on Gaza aid criticised as ‘insufficient’, ‘meaningless’",2023-12-23_1636.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,10,23,123,"Gaza death toll tops 5,000, nearly half of them children: Officials",2023-10-23_2905.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,23,123,Where are Gaza’s neighbourhoods destroyed by Israel?,2023-10-23_2908.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,27,124,UN says Gaza Health Ministry death tolls in previous wars ‘credible’,2023-10-27_2793.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,27,124,Israeli bombing levels a residential square on Gaza City’s Jalaa Street,2023-10-27_2811.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,27,124,"Israeli air strikes kill dozens in Gaza overnight, Palestinian sources say",2023-10-27_2816.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,27,124,UNGA calls for humanitarian truce in Israel-Gaza war: How countries voted,2023-10-27_2787.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,10,27,124,United Nations votes overwhelmingly in favour of humanitarian truce in Gaza,2023-10-27_2789.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,10,27,124,"As the UN votes on the Israel-Gaza war, Palestine can only observe",2023-10-27_2817.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,12,5,124,Searching for survivors after Israeli attack on central Gaza building,2023-12-05_1909.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,5,124,Israel intensifies strikes on Gaza’s second-largest city,2023-12-05_1919.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,5,124,Northern Gaza hospital ‘overwhelmed by horror’ as Israeli army lays siege,2023-12-05_1922.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2024,3,15,125,"‘Massacre’: Israel forces attack crowds waiting for aid in Gaza, killing 21",2024-03-15_352.txt,35,23,aid,food,famine,gaza,"aid, food, famine"
2023,12,9,125,"Two teenagers killed, 15 detained in Israeli raids in occupied West Bank",2023-12-09_1844.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,9,125,‘Double standards’: World reacts to US veto on Gaza truce resolution at UN,2023-12-09_1849.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,12,9,125,Can Israel’s agricultural sector recover after the war on Gaza?,2023-12-09_1851.txt,35,23,aid,food,famine,gaza,"aid, food, famine"
2023,12,17,125,At least 90 killed in latest Israeli attacks on Gaza’s Jabalia refugee camp,2023-12-17_1705.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,25,126,"Israeli air raids flatten homes, kill dozens at a time in southern Gaza",2023-10-25_2864.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,25,126,What has the UN done and said on the Israel-Palestine conflict?,2023-10-25_2853.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,10,25,126,What we know about UN draft resolutions on the Israel-Hamas war so far,2023-10-25_2855.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,10,25,126,Israel to refuse visas to UN officials after Guterres speech on Gaza war,2023-10-25_2865.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,10,25,126,Starvation used as a ‘weapon of war’ in Gaza amid Israeli siege: Oxfam,2023-10-25_2849.txt,35,23,aid,food,famine,gaza,"aid, food, famine"
2024,2,21,126,World slams US ceasefire veto at UN Security Council on Israel’s Gaza war,2024-02-21_1005.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2024,2,21,126,Can Israel be stopped from using starvation as a weapon of war?,2024-02-21_993.txt,35,23,aid,food,famine,gaza,"aid, food, famine"
2023,11,8,127,Thousands flee northern Gaza in ‘desperate journey’ during Israel war,2023-11-08_2481.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,8,127,"More Israeli attacks, more death and destruction in Gaza",2023-11-08_2498.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2024,2,22,128,How does humanitarian assistance enter Gaza?,2024-02-22_978.txt,35,23,aid,food,famine,gaza,"aid, food, famine"
2023,10,31,129,"Shopping, queuing for bread, looking for water: Life in Gaza City continues",2023-10-31_2685.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,31,129,Photos: Dozens killed in Israeli air attack on Jabalia refugee camp in Gaza,2023-10-31_2689.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,31,129,Dozens killed in Israeli air attack on Jabalia refugee camp: Gaza official,2023-10-31_2693.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,31,129,"In Rafah, Israeli bombing shatters buildings, shatters lives",2023-10-31_2697.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,31,129,"Shopping, queuing for bread, looking for water: Life in Gaza City continues",2023-10-31_2685.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,31,129,Photos: Dozens killed in Israeli air attack on Jabalia refugee camp in Gaza,2023-10-31_2689.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,31,129,Dozens killed in Israeli air attack on Jabalia refugee camp: Gaza official,2023-10-31_2693.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,31,129,"In Rafah, Israeli bombing shatters buildings, shatters lives",2023-10-31_2697.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,5,130,Searching for survivors after Israeli attack on central Gaza building,2023-12-05_1909.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,5,130,Israel intensifies strikes on Gaza’s second-largest city,2023-12-05_1919.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,5,130,Northern Gaza hospital ‘overwhelmed by horror’ as Israeli army lays siege,2023-12-05_1922.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,4,130,"Telecommunications, internet down in Gaza as Israeli strikes intensify",2023-12-04_1930.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,4,130,"Israel asks Palestinians to evacuate, but is any place safe in Gaza?",2023-12-04_1932.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
